"SUID","citcount","ct_count","isExcludedFromPaths","level","meshterms","name","pmid","pubdate","pubtypes","score","selected","shared name","title","type","wosid"
"246229",,"0","false",,"","oldroyd c",,"20101113","","1","false","oldroyd c",,"author",
"246228",,"0","false",,"","moreland g",,"20101113","","1","false","moreland g",,"author",
"246227",,"0","false",,"","cunningham n",,"20101113","","1","false","cunningham n",,"author",
"246234",,"0","false",,"","crouch a",,"20101113","","1","false","crouch a",,"author",
"246233",,"0","false",,"","mahabir n",,"20101113","","1","false","mahabir n",,"author",
"246232",,"0","false",,"","knott k",,"20101113","","1","false","knott k",,"author",
"246231",,"0","false",,"","hillson r",,"20101113","","1","false","hillson r",,"author",
"246238",,"0","false",,"","heron j",,"20101113","","1","false","heron j",,"author",
"246237",,"0","false",,"","green j",,"20101113","","1","false","green j",,"author",
"246236",,"0","false",,"","bellamy c",,"20101113","","1","false","bellamy c",,"author",
"246235",,"0","false",,"","macdonald y",,"20101113","","1","false","macdonald y",,"author",
"246242",,"0","false",,"","williams j",,"20101113","","1","false","williams j",,"author",
"246241",,"0","false",,"","hainsworth d",,"20101113","","1","false","hainsworth d",,"author",
"246240",,"0","false",,"","roberts m",,"20101113","","1","false","roberts m",,"author",
"246239",,"0","false",,"","jones n",,"20101113","","1","false","jones n",,"author",
"246246",,"0","false",,"","irvine n",,"20101113","","1","false","irvine n",,"author",
"246245",,"0","false",,"","longworth c",,"20101113","","1","false","longworth c",,"author",
"246244",,"0","false",,"","fitchet a",,"20101113","","1","false","fitchet a",,"author",
"246243",,"0","false",,"","barnes p",,"20101113","","1","false","barnes p",,"author",
"246250",,"0","false",,"","mostyn rl",,"20101113","","1","false","mostyn rl",,"author",
"246249",,"0","false",,"","nuttall m",,"20101113","","1","false","nuttall m",,"author",
"246248",,"0","false",,"","pond c",,"20101113","","1","false","pond c",,"author",
"246247",,"0","false",,"","oliver r",,"20101113","","1","false","oliver r",,"author",
"246254",,"0","false",,"","webster s",,"20101113","","1","false","webster s",,"author",
"246253",,"0","false",,"","furnell w",,"20101113","","1","false","furnell w",,"author",
"246252",,"0","false",,"","blackburn s",,"20101113","","1","false","blackburn s",,"author",
"246251",,"0","false",,"","barrowcliffe j",,"20101113","","1","false","barrowcliffe j",,"author",
"246258",,"0","false",,"","nicholson s",,"20101113","","1","false","nicholson s",,"author",
"246257",,"0","false",,"","pohl j",,"20101113","","1","false","pohl j",,"author",
"246256",,"0","false",,"","hudson i",,"20101113","","1","false","hudson i",,"author",
"246255",,"0","false",,"","wheatley l",,"20101113","","1","false","wheatley l",,"author",
